tr_build_id,tr_job_id,tr_build_number,tr_original_commit,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_num_test_suites_run,tr_log_num_test_suites_ok,tr_log_num_test_suites_failed,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration
40886875,40886876,1069,70396e7e24084c233f87efa6798e198523ff6099,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
24606739,24606741,106,5fece7b5ec4208399feb2a4ed137ef7c3388fa52,java,ok,,java-gradle,junit,true,false,,0,,,,,,"",,
40887051,40887052,1070,86b9b7fbd1d0c4c5495f204305713f34806b9fcf,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
40908642,40908643,1071,82391bf728feb545193330043c11d50895a11f3c,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
40912630,40912631,1072,90be0ed41db90725ce889017803abd9c2779e747,java,broken,3,java-gradle,junit,true,false,,0,,,,,,"",,
41126971,41126972,1073,561fb1f71821a565abaf8ab2b2b665a9d0a49d65,java,broken,0,java-gradle,junit,true,false,,0,,,,,,"",,
41153893,41153894,1074,b299537a13038eb88dfbcb93bb8e15f651c61137,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
41153951,41153952,1075,60ec37ee38273ff20a91e5d9b85d21a7569febc4,java,broken,1,java-gradle,junit,true,false,,0,,,,,,"",,
41154335,41154336,1076,0d84fa1e97c5eb9d00824a181de7ae0cf97a21ec,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
41154457,41154458,1077,11bcd006f7fca64b5a966a9a5c38daed63f89bf1,java,broken,0,java-gradle,junit,true,false,,0,,,,,,"",,
41155420,41155421,1078,45deeac56f60c6cc808e45aa82aefd7717673f8a,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
41155713,41155714,1079,00405f79ca3cf06bc43db80550674184031bea3e,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
24610763,24610764,107,6345f4eace0a740d7598ca0ed738d4b8c7fe580d,java,ok,,java-gradle,junit,true,false,,0,,,,,,"",,
41156203,41156204,1080,5c0fa1fd342bd8b005eea13610197dccff786a96,java,broken,1,java-gradle,junit,true,false,,0,,,,,,"",,
41677816,41677817,1081,4bd42cffbf9cd7305b1f7f94ea2bcfb2bdc2646f,java,broken,0,java-gradle,junit,true,false,,0,,,,,,"",,
41691595,41691596,1082,ee0c036f199db44a38f1253c2237bfb2a85606d2,java,broken,1,java-gradle,junit,true,false,,0,,,,,,"",,
41735715,41735716,1083,fdac26de0889a42e2f2edd22e8e6faf1b832efb8,java,ok,1,java-gradle,junit,true,false,,0,,,,,,"",,
41828384,41828385,1084,bceb1b375ec069022b4e2c33b3679503e82d2c28,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
41828755,41828756,1085,954d428813813a905b25c19e27de6310ebe50638,java,broken,2,java-gradle,"",false,,,0,,,,,,"",,
41860610,41860611,1086,99369a106b77372e33996606ff1f6895d0041177,java,ok,1,java-gradle,junit,true,false,,0,,,,,,"",,
41860666,41860667,1087,4790eabc669ad53972407a3a2f8145fcf5e05dac,java,ok,1,java-gradle,junit,true,false,,0,,,,,,"",,
41860838,41860839,1088,c755af8ac1c944e18d8075e186dfcdd6bb02bd39,java,ok,2,java-gradle,junit,true,false,,0,,,,,,"",,
41864646,41864647,1089,19ba9f351578c7471798850b273a3485fb2eea86,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
24611182,24611183,108,adb369c9c06b9325ea27c78de78fd4186669d5a9,java,ok,,java-gradle,junit,true,false,,0,,,,,,"",,
41868507,41868508,1090,20031e79e93e915f5607552a2c69cee6aa067333,java,broken,2,java-gradle,junit,true,false,,0,,,,,,"",,
