tr_build_id,tr_job_id,tr_build_number,tr_original_commit,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_num_test_suites_run,tr_log_num_test_suites_ok,tr_log_num_test_suites_failed,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration
86032185,86032187,1930,5746f817377b252135e4f98ce7934e9912dbb451,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",153.89000000000001,163
86032339,86032340,1931,f49dc2250cf9424f1c276d73cdd5085af030443c,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",193.35999999999996,215
86032339,86032341,1931,f49dc2250cf9424f1c276d73cdd5085af030443c,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",155.35,166
86032421,86032422,1932,3e5e1011ae3d4ef70877450b5949961c041262f2,java,ok,0,java-maven,junit,true,false,54,0,54,0,,,,"",180.34999999999997,200
86032421,86032423,1932,3e5e1011ae3d4ef70877450b5949961c041262f2,java,ok,0,java-maven,junit,true,false,54,0,54,0,,,,"",159.10000000000002,171
86046641,86046642,1933,a775e479dda4be380fa4a8c2ad1b777103a8cd4a,java,ok,3,java-maven,junit,true,false,54,0,54,0,,,,"",192.03999999999996,224
86046641,86046643,1933,a775e479dda4be380fa4a8c2ad1b777103a8cd4a,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",163.49000000000004,173
86046644,86046649,1934,ef471d34cb23e65fcc541c15e516d2eb4ddde4ee,java,ok,0,java-maven,junit,true,false,54,0,54,0,,,,"",180.21999999999997,197
86046644,86046650,1934,ef471d34cb23e65fcc541c15e516d2eb4ddde4ee,java,ok,0,java-maven,junit,true,false,54,0,54,0,,,,"",177.31999999999996,201
86132145,86132146,1935,f1c5896f53842b4d6aafcd84d3c5c621ea905fe9,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",185.85000000000002,205
86132145,86132147,1935,f1c5896f53842b4d6aafcd84d3c5c621ea905fe9,java,ok,2,java-maven,junit,true,false,54,0,54,0,,,,"",160.30999999999997,172
86164626,86164627,1936,f902b5924e5d0ccec52266be247905f1ea5d32d8,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",189.34,212
86164626,86164628,1936,f902b5924e5d0ccec52266be247905f1ea5d32d8,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",163.87,174
86805960,86805967,1937,4e85711951dab3499a30b9a667eed551b5543e50,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",196.69,222
86805960,86805971,1937,4e85711951dab3499a30b9a667eed551b5543e50,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",179.37,198
86806255,86806256,1938,eaa076cf539d51ce6f3712931e366e899172edc8,java,ok,0,java-maven,junit,true,false,54,0,54,0,,,,"",181.54,199
86806255,86806257,1938,eaa076cf539d51ce6f3712931e366e899172edc8,java,ok,0,java-maven,junit,true,false,54,0,54,0,,,,"",171.83,185
87285296,87285297,1939,880771a66be69ca890ec1dd9a45f0f936e57e166,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",177.58,195
87285296,87285302,1939,880771a66be69ca890ec1dd9a45f0f936e57e166,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",162.05999999999997,173
48252115,48252116,193,e3baa5f549cc2c12839f39b84aa2f019d3f7a28f,java,ok,0,java-maven,junit,true,false,17,0,17,3,,,,"",47.13999999999999,63
87286475,87286476,1940,0a3e3f20a66f60439f5ef672514b3129d7297374,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",180.02,198
87286475,87286477,1940,0a3e3f20a66f60439f5ef672514b3129d7297374,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",181.61999999999998,197
87286478,87286479,1941,0a3e3f20a66f60439f5ef672514b3129d7297374,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",182.73000000000005,200
87286478,87286480,1941,0a3e3f20a66f60439f5ef672514b3129d7297374,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",167.38,181
87286484,87286485,1942,83318dc7298ae199c1162247db78f38d4b816cf4,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",180.18,198
87286484,87286486,1942,83318dc7298ae199c1162247db78f38d4b816cf4,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",166.18999999999997,179
87288010,87288011,1943,33820a23775884bc723304251844e1ac28ec16d2,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",179.68999999999997,198
87288010,87288012,1943,33820a23775884bc723304251844e1ac28ec16d2,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",168.41,179
87288026,87288027,1944,33820a23775884bc723304251844e1ac28ec16d2,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",177.4,195
87288026,87288028,1944,33820a23775884bc723304251844e1ac28ec16d2,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",169.69,183
87288029,87288030,1945,b57a401b31e480701af163aec446c0dfb0c6ede2,java,ok,2,java-maven,junit,true,false,54,0,54,0,,,,"",184.36,210
87288029,87288031,1945,b57a401b31e480701af163aec446c0dfb0c6ede2,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",164.35999999999996,174
89423604,89423607,1946,b57a401b31e480701af163aec446c0dfb0c6ede2,java,ok,1,java-maven,junit,true,false,54,0,54,0,,,,"",195.23000000000002,222
89423604,89423608,1946,b57a401b31e480701af163aec446c0dfb0c6ede2,java,ok,2,java-maven,junit,true,false,54,0,54,0,,,,"",164.54999999999998,180
89446126,89446127,1947,785f1ec5c4faf40d3fb3a3a0c605fb8dd487cd65,java,ok,2,java-maven,junit,true,false,54,0,54,0,,,,"",198.31999999999996,223
89446126,89446131,1947,785f1ec5c4faf40d3fb3a3a0c605fb8dd487cd65,java,ok,3,java-maven,junit,true,false,54,0,54,0,,,,"",173.44,190
89656763,89656764,1948,644a4fb6cfd3c30de1832b4adba6b302602ebc8a,java,unknown,1,java-maven,"",false,,,,,,,,,"",0,
89656763,89656765,1948,644a4fb6cfd3c30de1832b4adba6b302602ebc8a,java,unknown,1,java-maven,"",false,,,,,,,,,"",0,
89657688,89657690,1949,5a51db1045f565833d07d3ee78caedbeb965a5c0,java,unknown,1,java-maven,"",false,,,,,,,,,"",0,
89657688,89657693,1949,5a51db1045f565833d07d3ee78caedbeb965a5c0,java,unknown,1,java-maven,"",false,,,,,,,,,"",0,
48316980,48316981,194,e6e813947278456f934530d591ef4f943c03b3cd,java,ok,1,java-maven,junit,true,false,17,0,17,3,,,,"",48.76,64
89657750,89657754,1950,d824a1ac1e29595dcf5468e24f93aa7a60a21b29,java,unknown,0,java-maven,"",false,,,,,,,,,"",0,
89657750,89657759,1950,d824a1ac1e29595dcf5468e24f93aa7a60a21b29,java,unknown,0,java-maven,"",false,,,,,,,,,"",0,
90054769,90054774,1951,038ef0e05b99fc000dbd1fb8c777302807c8e5e5,java,unknown,1,java-maven,"",false,,,,,,,,,"",0,
90054769,90054775,1951,038ef0e05b99fc000dbd1fb8c777302807c8e5e5,java,unknown,0,java-maven,"",false,,,,,,,,,"",0,
90054784,90054786,1952,b7ce15489ad4d2f622c7801fb4e9d7d5e89d91af,java,unknown,1,java-maven,"",false,,,,,,,,,"",0,
90054784,90054787,1952,b7ce15489ad4d2f622c7801fb4e9d7d5e89d91af,java,unknown,2,java-maven,"",false,,,,,,,,,"",0,
90082575,90082576,1953,298098e9b6279038e2527b76a97362f8bc2e1b7c,java,unknown,1,java-maven,"",false,,,,,,,,,"",0,
90082575,90082577,1953,298098e9b6279038e2527b76a97362f8bc2e1b7c,java,unknown,1,java-maven,"",false,,,,,,,,,"",0,
90082580,90082581,1954,655da939ef907d4ffbb5ab25e6544da5950a039f,java,unknown,0,java-maven,"",false,,,,,,,,,"",0,
90082580,90082582,1954,655da939ef907d4ffbb5ab25e6544da5950a039f,java,unknown,1,java-maven,"",false,,,,,,,,,"",0,
90106092,90106094,1955,d161db0adc335e7f8c599cdf2248dd2c193c544d,java,broken,1,java-maven,junit,true,true,4,4,8,0,,,,DeserializeTest#DeserializeTest#DeserializeTest#DeserializeTest#,0.41,5.24
90106092,90106096,1955,d161db0adc335e7f8c599cdf2248dd2c193c544d,java,broken,1,java-maven,junit,true,true,4,4,8,0,,,,DeserializeTest#DeserializeTest#DeserializeTest#DeserializeTest#,0.5,4.5
90106100,90106101,1956,5ba33c51faf8ec3b7dc2aee787499181d1039108,java,broken,0,java-maven,junit,true,true,4,4,8,0,,,,DeserializeTest#DeserializeTest#DeserializeTest#DeserializeTest#,0.43,7.6
90106100,90106102,1956,5ba33c51faf8ec3b7dc2aee787499181d1039108,java,broken,0,java-maven,junit,true,true,4,4,8,0,,,,DeserializeTest#DeserializeTest#DeserializeTest#DeserializeTest#,0.56,5.56
90123653,90123659,1957,29a24faa333dc5fb9c3421dc54cf65ecad3c8b45,java,broken,4,java-maven,junit,true,true,4,4,8,0,,,,DeserializeTest#DeserializeTest#DeserializeTest#DeserializeTest#,0.59,8.81
90123653,90123661,1957,29a24faa333dc5fb9c3421dc54cf65ecad3c8b45,java,broken,1,java-maven,junit,true,true,4,4,8,0,,,,DeserializeTest#DeserializeTest#DeserializeTest#DeserializeTest#,0.64,6.45
90123679,90123680,1958,0c7c367dc90705125cc6f4c1a5763089547d15d1,java,broken,0,java-maven,junit,true,true,4,4,8,0,,,,DeserializeTest#DeserializeTest#DeserializeTest#DeserializeTest#,0.41,6.55
90123679,90123681,1958,0c7c367dc90705125cc6f4c1a5763089547d15d1,java,broken,0,java-maven,junit,true,true,4,4,8,0,,,,DeserializeTest#DeserializeTest#DeserializeTest#DeserializeTest#,0.4,3.99
90264707,90264708,1959,26af03b882c3abc2f88faeafbddb2f5245245f5b,java,broken,1,java-maven,junit,true,true,4,4,8,0,,,,DeserializeTest#DeserializeTest#DeserializeTest#DeserializeTest#,0.6,6.89
90264707,90264709,1959,26af03b882c3abc2f88faeafbddb2f5245245f5b,java,broken,1,java-maven,junit,true,true,4,4,8,0,,,,DeserializeTest#DeserializeTest#DeserializeTest#DeserializeTest#,0.49,4.05
48333403,48333404,195,7a8c8342c62bc0174a18796721ffe31dff930f23,java,ok,0,java-maven,junit,true,false,17,0,17,3,,,,"",51.65,67
90264712,90264713,1960,1ed93be587ccec06bc3d6e7db8863077d2f7066d,java,broken,0,java-maven,junit,true,true,4,4,8,0,,,,DeserializeTest#DeserializeTest#DeserializeTest#DeserializeTest#,0.58,6.36
